2026-03-14 17:31:25,521 | INFO | app.agents.deepagent | DeepAgent file logging initialized at D:\Python\sql_studio\agent-sql\deepagent-sql-platform\backend\logs\deepagent.log
2026-03-14 17:37:10,420 | WARNING | neo4j.notifications | Received notification from DBMS server: <GqlStatusObject gql_status='01N52', status_description='warn: property key does not exist. The property `active` does not exist in database `neo4j`. Verify that the spelling is correct.', position=<SummaryInputPosition line=3, column=74, offset=151>, raw_classification='UNRECOGNIZED', classification=<NotificationClassification.UNRECOGNIZED: 'UNRECOGNIZED'>, raw_severity='WARNING', severity=<NotificationSeverity.WARNING: 'WARNING'>, diagnostic_record={'_classification': 'UNRECOGNIZED', '_severity': 'WARNING', '_position': {'offset': 151, 'line': 3, 'column': 74}, 'OPERATION': '', 'OPERATION_CODE': '0', 'CURRENT_SCHEMA': '/'}> for query: '\n            MATCH (src_v:TableVersion)-[:DERIVED_FROM]->(tgt_v:TableVersion)\n            WHERE coalesce(src_v.active, true) = true AND coalesce(tgt_v.active, true) = true\n            MATCH (src_t:Table)-[:HAS_VERSION]->(src_v)\n            MATCH (tgt_t:Table)-[:HAS_VERSION]->(tgt_v)\n            WITH\n                toUpper(coalesce(src_t.layer, split(src_t.id, ".")[0])) AS src_layer,\n                toUpper(coalesce(tgt_t.layer, split(tgt_t.id, ".")[0])) AS tgt_layer\n            RETURN src_layer, tgt_layer, count(*) AS lineage_count\n            '
2026-03-14 17:37:10,420 | WARNING | neo4j.notifications | Received notification from DBMS server: <GqlStatusObject gql_status='01N50', status_description='warn: label does not exist. The label `TableVersion` does not exist in database `neo4j`. Verify that the spelling is correct.', position=<SummaryInputPosition line=2, column=64, offset=64>, raw_classification='UNRECOGNIZED', classification=<NotificationClassification.UNRECOGNIZED: 'UNRECOGNIZED'>, raw_severity='WARNING', severity=<NotificationSeverity.WARNING: 'WARNING'>, diagnostic_record={'_classification': 'UNRECOGNIZED', '_severity': 'WARNING', '_position': {'offset': 64, 'line': 2, 'column': 64}, 'OPERATION': '', 'OPERATION_CODE': '0', 'CURRENT_SCHEMA': '/'}> for query: '\n            MATCH (src_v:TableVersion)-[:DERIVED_FROM]->(tgt_v:TableVersion)\n            WHERE coalesce(src_v.active, true) = true AND coalesce(tgt_v.active, true) = true\n            MATCH (src_t:Table)-[:HAS_VERSION]->(src_v)\n            MATCH (tgt_t:Table)-[:HAS_VERSION]->(tgt_v)\n            WITH\n                toUpper(coalesce(src_t.layer, split(src_t.id, ".")[0])) AS src_layer,\n                toUpper(coalesce(tgt_t.layer, split(tgt_t.id, ".")[0])) AS tgt_layer\n            RETURN src_layer, tgt_layer, count(*) AS lineage_count\n            '
2026-03-14 17:37:10,420 | WARNING | neo4j.notifications | Received notification from DBMS server: <GqlStatusObject gql_status='01N51', status_description='warn: relationship type does not exist. The relationship type `DERIVED_FROM` does not exist in database `neo4j`. Verify that the spelling is correct.', position=<SummaryInputPosition line=2, column=42, offset=42>, raw_classification='UNRECOGNIZED', classification=<NotificationClassification.UNRECOGNIZED: 'UNRECOGNIZED'>, raw_severity='WARNING', severity=<NotificationSeverity.WARNING: 'WARNING'>, diagnostic_record={'_classification': 'UNRECOGNIZED', '_severity': 'WARNING', '_position': {'offset': 42, 'line': 2, 'column': 42}, 'OPERATION': '', 'OPERATION_CODE': '0', 'CURRENT_SCHEMA': '/'}> for query: '\n            MATCH (src_v:TableVersion)-[:DERIVED_FROM]->(tgt_v:TableVersion)\n            WHERE coalesce(src_v.active, true) = true AND coalesce(tgt_v.active, true) = true\n            MATCH (src_t:Table)-[:HAS_VERSION]->(src_v)\n            MATCH (tgt_t:Table)-[:HAS_VERSION]->(tgt_v)\n            WITH\n                toUpper(coalesce(src_t.layer, split(src_t.id, ".")[0])) AS src_layer,\n                toUpper(coalesce(tgt_t.layer, split(tgt_t.id, ".")[0])) AS tgt_layer\n            RETURN src_layer, tgt_layer, count(*) AS lineage_count\n            '
2026-03-14 17:37:10,420 | WARNING | neo4j.notifications | Received notification from DBMS server: <GqlStatusObject gql_status='01N51', status_description='warn: relationship type does not exist. The relationship type `HAS_VERSION` does not exist in database `neo4j`. Verify that the spelling is correct.', position=<SummaryInputPosition line=5, column=35, offset=262>, raw_classification='UNRECOGNIZED', classification=<NotificationClassification.UNRECOGNIZED: 'UNRECOGNIZED'>, raw_severity='WARNING', severity=<NotificationSeverity.WARNING: 'WARNING'>, diagnostic_record={'_classification': 'UNRECOGNIZED', '_severity': 'WARNING', '_position': {'offset': 262, 'line': 5, 'column': 35}, 'OPERATION': '', 'OPERATION_CODE': '0', 'CURRENT_SCHEMA': '/'}> for query: '\n            MATCH (src_v:TableVersion)-[:DERIVED_FROM]->(tgt_v:TableVersion)\n            WHERE coalesce(src_v.active, true) = true AND coalesce(tgt_v.active, true) = true\n            MATCH (src_t:Table)-[:HAS_VERSION]->(src_v)\n            MATCH (tgt_t:Table)-[:HAS_VERSION]->(tgt_v)\n            WITH\n                toUpper(coalesce(src_t.layer, split(src_t.id, ".")[0])) AS src_layer,\n                toUpper(coalesce(tgt_t.layer, split(tgt_t.id, ".")[0])) AS tgt_layer\n            RETURN src_layer, tgt_layer, count(*) AS lineage_count\n            '
2026-03-14 17:37:10,421 | WARNING | neo4j.notifications | Received notification from DBMS server: <GqlStatusObject gql_status='01N52', status_description='warn: property key does not exist. The property `active` does not exist in database `neo4j`. Verify that the spelling is correct.', position=<SummaryInputPosition line=3, column=34, offset=111>, raw_classification='UNRECOGNIZED', classification=<NotificationClassification.UNRECOGNIZED: 'UNRECOGNIZED'>, raw_severity='WARNING', severity=<NotificationSeverity.WARNING: 'WARNING'>, diagnostic_record={'_classification': 'UNRECOGNIZED', '_severity': 'WARNING', '_position': {'offset': 111, 'line': 3, 'column': 34}, 'OPERATION': '', 'OPERATION_CODE': '0', 'CURRENT_SCHEMA': '/'}> for query: '\n            MATCH (src_v:TableVersion)-[:DERIVED_FROM]->(tgt_v:TableVersion)\n            WHERE coalesce(src_v.active, true) = true AND coalesce(tgt_v.active, true) = true\n            MATCH (src_t:Table)-[:HAS_VERSION]->(src_v)\n            MATCH (tgt_t:Table)-[:HAS_VERSION]->(tgt_v)\n            WITH\n                toUpper(coalesce(src_t.layer, split(src_t.id, ".")[0])) AS src_layer,\n                toUpper(coalesce(tgt_t.layer, split(tgt_t.id, ".")[0])) AS tgt_layer\n            RETURN src_layer, tgt_layer, count(*) AS lineage_count\n            '
2026-03-14 17:37:10,421 | WARNING | neo4j.notifications | Received notification from DBMS server: <GqlStatusObject gql_status='01N50', status_description='warn: label does not exist. The label `TableVersion` does not exist in database `neo4j`. Verify that the spelling is correct.', position=<SummaryInputPosition line=2, column=26, offset=26>, raw_classification='UNRECOGNIZED', classification=<NotificationClassification.UNRECOGNIZED: 'UNRECOGNIZED'>, raw_severity='WARNING', severity=<NotificationSeverity.WARNING: 'WARNING'>, diagnostic_record={'_classification': 'UNRECOGNIZED', '_severity': 'WARNING', '_position': {'offset': 26, 'line': 2, 'column': 26}, 'OPERATION': '', 'OPERATION_CODE': '0', 'CURRENT_SCHEMA': '/'}> for query: '\n            MATCH (src_v:TableVersion)-[:DERIVED_FROM]->(tgt_v:TableVersion)\n            WHERE coalesce(src_v.active, true) = true AND coalesce(tgt_v.active, true) = true\n            MATCH (src_t:Table)-[:HAS_VERSION]->(src_v)\n            MATCH (tgt_t:Table)-[:HAS_VERSION]->(tgt_v)\n            WITH\n                toUpper(coalesce(src_t.layer, split(src_t.id, ".")[0])) AS src_layer,\n                toUpper(coalesce(tgt_t.layer, split(tgt_t.id, ".")[0])) AS tgt_layer\n            RETURN src_layer, tgt_layer, count(*) AS lineage_count\n            '
2026-03-14 17:37:10,421 | WARNING | neo4j.notifications | Received notification from DBMS server: <GqlStatusObject gql_status='01N52', status_description='warn: property key does not exist. The property `layer` does not exist in database `neo4j`. Verify that the spelling is correct.', position=<SummaryInputPosition line=8, column=40, offset=426>, raw_classification='UNRECOGNIZED', classification=<NotificationClassification.UNRECOGNIZED: 'UNRECOGNIZED'>, raw_severity='WARNING', severity=<NotificationSeverity.WARNING: 'WARNING'>, diagnostic_record={'_classification': 'UNRECOGNIZED', '_severity': 'WARNING', '_position': {'offset': 426, 'line': 8, 'column': 40}, 'OPERATION': '', 'OPERATION_CODE': '0', 'CURRENT_SCHEMA': '/'}> for query: '\n            MATCH (src_v:TableVersion)-[:DERIVED_FROM]->(tgt_v:TableVersion)\n            WHERE coalesce(src_v.active, true) = true AND coalesce(tgt_v.active, true) = true\n            MATCH (src_t:Table)-[:HAS_VERSION]->(src_v)\n            MATCH (tgt_t:Table)-[:HAS_VERSION]->(tgt_v)\n            WITH\n                toUpper(coalesce(src_t.layer, split(src_t.id, ".")[0])) AS src_layer,\n                toUpper(coalesce(tgt_t.layer, split(tgt_t.id, ".")[0])) AS tgt_layer\n            RETURN src_layer, tgt_layer, count(*) AS lineage_count\n            '
2026-03-14 17:37:10,421 | WARNING | neo4j.notifications | Received notification from DBMS server: <GqlStatusObject gql_status='01N50', status_description='warn: label does not exist. The label `Table` does not exist in database `neo4j`. Verify that the spelling is correct.', position=<SummaryInputPosition line=5, column=26, offset=253>, raw_classification='UNRECOGNIZED', classification=<NotificationClassification.UNRECOGNIZED: 'UNRECOGNIZED'>, raw_severity='WARNING', severity=<NotificationSeverity.WARNING: 'WARNING'>, diagnostic_record={'_classification': 'UNRECOGNIZED', '_severity': 'WARNING', '_position': {'offset': 253, 'line': 5, 'column': 26}, 'OPERATION': '', 'OPERATION_CODE': '0', 'CURRENT_SCHEMA': '/'}> for query: '\n            MATCH (src_v:TableVersion)-[:DERIVED_FROM]->(tgt_v:TableVersion)\n            WHERE coalesce(src_v.active, true) = true AND coalesce(tgt_v.active, true) = true\n            MATCH (src_t:Table)-[:HAS_VERSION]->(src_v)\n            MATCH (tgt_t:Table)-[:HAS_VERSION]->(tgt_v)\n            WITH\n                toUpper(coalesce(src_t.layer, split(src_t.id, ".")[0])) AS src_layer,\n                toUpper(coalesce(tgt_t.layer, split(tgt_t.id, ".")[0])) AS tgt_layer\n            RETURN src_layer, tgt_layer, count(*) AS lineage_count\n            '
2026-03-14 17:37:10,421 | WARNING | neo4j.notifications | Received notification from DBMS server: <GqlStatusObject gql_status='01N51', status_description='warn: relationship type does not exist. The relationship type `HAS_VERSION` does not exist in database `neo4j`. Verify that the spelling is correct.', position=<SummaryInputPosition line=4, column=35, offset=206>, raw_classification='UNRECOGNIZED', classification=<NotificationClassification.UNRECOGNIZED: 'UNRECOGNIZED'>, raw_severity='WARNING', severity=<NotificationSeverity.WARNING: 'WARNING'>, diagnostic_record={'_classification': 'UNRECOGNIZED', '_severity': 'WARNING', '_position': {'offset': 206, 'line': 4, 'column': 35}, 'OPERATION': '', 'OPERATION_CODE': '0', 'CURRENT_SCHEMA': '/'}> for query: '\n            MATCH (src_v:TableVersion)-[:DERIVED_FROM]->(tgt_v:TableVersion)\n            WHERE coalesce(src_v.active, true) = true AND coalesce(tgt_v.active, true) = true\n            MATCH (src_t:Table)-[:HAS_VERSION]->(src_v)\n            MATCH (tgt_t:Table)-[:HAS_VERSION]->(tgt_v)\n            WITH\n                toUpper(coalesce(src_t.layer, split(src_t.id, ".")[0])) AS src_layer,\n                toUpper(coalesce(tgt_t.layer, split(tgt_t.id, ".")[0])) AS tgt_layer\n            RETURN src_layer, tgt_layer, count(*) AS lineage_count\n            '
2026-03-14 17:37:11,385 | WARNING | neo4j.notifications | Received notification from DBMS server: <GqlStatusObject gql_status='01N50', status_description='warn: label does not exist. The label `Table` does not exist in database `neo4j`. Verify that the spelling is correct.', position=<SummaryInputPosition line=2, column=22, offset=22>, raw_classification='UNRECOGNIZED', classification=<NotificationClassification.UNRECOGNIZED: 'UNRECOGNIZED'>, raw_severity='WARNING', severity=<NotificationSeverity.WARNING: 'WARNING'>, diagnostic_record={'_classification': 'UNRECOGNIZED', '_severity': 'WARNING', '_position': {'offset': 22, 'line': 2, 'column': 22}, 'OPERATION': '', 'OPERATION_CODE': '0', 'CURRENT_SCHEMA': '/'}> for query: '\n            MATCH (t:Table)\n            WITH split(t.id, ".") AS parts, t\n            WITH toUpper(coalesce(t.layer, CASE WHEN size(parts) > 0 THEN parts[0] ELSE "UNKNOWN" END)) AS layer\n            RETURN layer, count(*) AS table_count\n            '
2026-03-14 17:37:11,386 | WARNING | neo4j.notifications | Received notification from DBMS server: <GqlStatusObject gql_status='01N52', status_description='warn: property key does not exist. The property `id` does not exist in database `neo4j`. Verify that the spelling is correct.', position=<SummaryInputPosition line=3, column=26, offset=54>, raw_classification='UNRECOGNIZED', classification=<NotificationClassification.UNRECOGNIZED: 'UNRECOGNIZED'>, raw_severity='WARNING', severity=<NotificationSeverity.WARNING: 'WARNING'>, diagnostic_record={'_classification': 'UNRECOGNIZED', '_severity': 'WARNING', '_position': {'offset': 54, 'line': 3, 'column': 26}, 'OPERATION': '', 'OPERATION_CODE': '0', 'CURRENT_SCHEMA': '/'}> for query: '\n            MATCH (t:Table)\n            WITH split(t.id, ".") AS parts, t\n            WITH toUpper(coalesce(t.layer, CASE WHEN size(parts) > 0 THEN parts[0] ELSE "UNKNOWN" END)) AS layer\n            RETURN layer, count(*) AS table_count\n            '
2026-03-14 17:37:11,386 | WARNING | neo4j.notifications | Received notification from DBMS server: <GqlStatusObject gql_status='01N52', status_description='warn: property key does not exist. The property `layer` does not exist in database `neo4j`. Verify that the spelling is correct.', position=<SummaryInputPosition line=4, column=37, offset=111>, raw_classification='UNRECOGNIZED', classification=<NotificationClassification.UNRECOGNIZED: 'UNRECOGNIZED'>, raw_severity='WARNING', severity=<NotificationSeverity.WARNING: 'WARNING'>, diagnostic_record={'_classification': 'UNRECOGNIZED', '_severity': 'WARNING', '_position': {'offset': 111, 'line': 4, 'column': 37}, 'OPERATION': '', 'OPERATION_CODE': '0', 'CURRENT_SCHEMA': '/'}> for query: '\n            MATCH (t:Table)\n            WITH split(t.id, ".") AS parts, t\n            WITH toUpper(coalesce(t.layer, CASE WHEN size(parts) > 0 THEN parts[0] ELSE "UNKNOWN" END)) AS layer\n            RETURN layer, count(*) AS table_count\n            '
2026-03-14 17:37:11,401 | WARNING | neo4j.notifications | Received notification from DBMS server: <GqlStatusObject gql_status='01N52', status_description='warn: property key does not exist. The property `id` does not exist in database `neo4j`. Verify that the spelling is correct.', position=<SummaryInputPosition line=7, column=59, offset=359>, raw_classification='UNRECOGNIZED', classification=<NotificationClassification.UNRECOGNIZED: 'UNRECOGNIZED'>, raw_severity='WARNING', severity=<NotificationSeverity.WARNING: 'WARNING'>, diagnostic_record={'_classification': 'UNRECOGNIZED', '_severity': 'WARNING', '_position': {'offset': 359, 'line': 7, 'column': 59}, 'OPERATION': '', 'OPERATION_CODE': '0', 'CURRENT_SCHEMA': '/'}> for query: '\n            MATCH (src_v:TableVersion)-[:DERIVED_FROM]->(tgt_v:TableVersion)\n            WHERE coalesce(src_v.active, true) = true AND coalesce(tgt_v.active, true) = true\n            MATCH (src_t:Table)-[:HAS_VERSION]->(src_v)\n            MATCH (tgt_t:Table)-[:HAS_VERSION]->(tgt_v)\n            WITH\n                toUpper(coalesce(src_t.layer, split(src_t.id, ".")[0])) AS src_layer,\n                toUpper(coalesce(tgt_t.layer, split(tgt_t.id, ".")[0])) AS tgt_layer\n            RETURN src_layer, tgt_layer, count(*) AS lineage_count\n            '
2026-03-14 17:37:11,402 | WARNING | neo4j.notifications | Received notification from DBMS server: <GqlStatusObject gql_status='01N50', status_description='warn: label does not exist. The label `Table` does not exist in database `neo4j`. Verify that the spelling is correct.', position=<SummaryInputPosition line=4, column=26, offset=197>, raw_classification='UNRECOGNIZED', classification=<NotificationClassification.UNRECOGNIZED: 'UNRECOGNIZED'>, raw_severity='WARNING', severity=<NotificationSeverity.WARNING: 'WARNING'>, diagnostic_record={'_classification': 'UNRECOGNIZED', '_severity': 'WARNING', '_position': {'offset': 197, 'line': 4, 'column': 26}, 'OPERATION': '', 'OPERATION_CODE': '0', 'CURRENT_SCHEMA': '/'}> for query: '\n            MATCH (src_v:TableVersion)-[:DERIVED_FROM]->(tgt_v:TableVersion)\n            WHERE coalesce(src_v.active, true) = true AND coalesce(tgt_v.active, true) = true\n            MATCH (src_t:Table)-[:HAS_VERSION]->(src_v)\n            MATCH (tgt_t:Table)-[:HAS_VERSION]->(tgt_v)\n            WITH\n                toUpper(coalesce(src_t.layer, split(src_t.id, ".")[0])) AS src_layer,\n                toUpper(coalesce(tgt_t.layer, split(tgt_t.id, ".")[0])) AS tgt_layer\n            RETURN src_layer, tgt_layer, count(*) AS lineage_count\n            '
